Department ID,Department-Division,PCN,Position Title,FLSA Status,Initial Hire Date,Date in Title,Salary,Years Approx
PUD,PUD 042 Sewer Pump Stations,B.003711,Utility Mechanic Supervisor,,10/01/1984,03/16/2003,$64334.40,15.224657534246575
PUD,PUD 030 Operations Administration,B.000937,Utility Operations Administrator,,01/16/1997,03/16/2017,$133574.17,1.2136986301369863
PUD,PUD 050 Business Division,B.001125,Utility Services Supervisor,,04/01/2014,05/11/2017,$44060.88,1.0602739726027397
PUD,PUD 050 Business Division,B.000375,Utility Services Supervisor,,06/16/1987,11/01/2008,$56278.82,9.58904109589041
PUD,PUD 050 Business Division,B.003387,Utility Services Supervisor,,09/18/1986,04/01/2005,$56828.72,13.178082191780822
PUD,PUD 034 Meter Operations,B.001842,Utility Superintendent,,03/01/1984,03/16/2013,$81473.60,5.2164383561643834
PUD,PUD 035 Electrical Support,B.002335.1     ,Utility Superintendent,,07/16/1985,06/22/2014,$81475.42,3.947945205479452
PUD,PUD 042 Sewer Pump Stations,B.000660,Utility Superintendent,,10/16/1997,03/16/2014,$81480.10,4.2164383561643834
PUD,PUD 031 Water Distribution,B.002061,Utility Superintendent,,12/16/1978,07/01/2001,$98800.00,16.931506849315067
PUD,PUD 041 Sewer Collection,B.002571,Utility Superintendent,,12/07/1972,10/01/1994,$98800.00,23.684931506849313
PUD,PUD 050 Business Division,B.005768,Water Service Inspector I,,05/11/2017,05/11/2017,$27808.82,1.0602739726027397
PUD,PUD 050 Business Division,B.002154,Water Service Inspector I,,06/11/2015,04/27/2017,$28162.24,1.0986301369863014
PUD,PUD 050 Business Division,B.000867,Water Service Inspector I,,11/07/2014,02/22/2016,$28797.86,2.276712328767123
PUD,PUD 050 Business Division,B.001119,Water Service Inspector II,,03/07/2015,03/30/2017,$32661.20,1.1753424657534246
PUD,PUD 050 Business Division,B.001837,Water Service Inspector II,,09/16/2007,03/07/2016,$33808.84,2.2383561643835614
PUD,PUD 050 Business Division,B.002139,Water Service Inspector II,,06/01/2013,01/22/2016,$33808.84,2.361643835616438
PUD,PUD 050 Business Division,B.003860,Water Service Inspector II,,05/01/2013,10/07/2015,$33808.84,2.654794520547945
PUD,PUD 050 Business Division,B.001525,Water Service Inspector II,,09/16/2006,09/16/2009,$34268.78,8.715068493150685
PUD,PUD 050 Business Division,B.003011,Water Service Inspector II,,08/01/2005,12/16/2008,$35733.62,9.465753424657533
PUD,PUD 050 Business Division,B.002625,Water Service Inspector II,,07/16/2000,10/16/2004,$39130.78,13.635616438356164
PUD,PUD 050 Business Division,B.006422,Water Service Inspector II,,11/01/1997,12/01/2009,$46192.90,8.506849315068493
PUD,PUD 050 Business Division,B.005405,Water Service Inspector II,,08/16/1985,08/01/2001,$47840.00,16.846575342465755
PWD,PWD 650 Building Maintenance Management and Support,B.002756,Account Clerk I,,04/07/2016,04/07/2016,$26098.80,2.1534246575342464
PWD,PWD 014 Facilities Management,B.000682.3     ,Account Clerk II,,07/22/2015,07/22/2015,$32194.76,2.8657534246575342
PWD,PWD 650 Building Maintenance Management and Support,B.003672,Account Clerk II,,09/07/2015,09/07/2015,$32194.76,2.736986301369863
PWD,PWD 706 SWU - Construction and Engineering,B.004444.1     ,Account Clerk II,,04/13/2015,10/22/2015,$32194.76,2.6136986301369864
PWD,PWD 320 Automotive Services,B.001886,Account Clerk II,,11/22/2014,06/07/2016,$32297.46,1.9863013698630136
PWD,PWD 650 Building Maintenance Management and Support,B.000454,Account Clerk II,,04/16/2006,12/16/2007,$34438.30,10.468493150684932
PWD,PWD 601 Operations Management Support,B.001543,Account Clerk II,,08/16/1987,02/16/2005,$45531.20,13.2986301369863
PWD,PWD 012 Business Center,B.001541,Account Clerk III,,06/08/2017,06/08/2017,$33881.36,0.9835616438356164
PWD,PWD 320 Automotive Services,B.003180,Account Clerk III,,11/01/2012,10/22/2016,$34318.18,1.610958904109589
PWD,PWD 331 WM Bureau of Waste Disposal,B.002280.1     ,Account Clerk III,,08/16/2008,01/22/2015,$35954.88,3.361643835616438
PWD,PWD 650 Building Maintenance Management and Support,B.004316,Account Clerk III,,02/16/2002,07/22/2015,$42049.02,2.8657534246575342
PWD,PWD 650 Building Maintenance Management and Support,B.000690,Account Clerk III,,02/01/1994,02/16/2002,$43404.66,16.301369863013697
PWD,PWD 604 Infrastructure Maintenance Contracts,B.005890,Account Clerk III,,08/01/1999,10/01/2010,$44660.46,7.673972602739726
PWD,PWD 320 Automotive Services,B.000047,Account Clerk III,,03/01/1987,09/01/1998,$49193.04,19.764383561643836
PWD,PWD 601 Operations Management Support,B.001032,Account Clerk III,,06/16/1989,12/16/1998,$50147.76,19.473972602739725
PWD,PWD 320 Automotive Services,B.001632,Account Clerk III,,09/16/1982,03/16/1998,$50252.80,20.22739726027397
PWD,PWD 330 WM Program Support,B.001777.1     ,Account Clerk III,,07/01/2002,11/01/2002,$50252.80,15.594520547945205
PWD,PWD 510 Engineering Program Management,B.004222,Account Clerk III,,09/16/1987,08/01/2007,$50252.80,10.843835616438357
PWD,PWD 012 Business Center,B.002902,Accountant III,,09/01/1993,03/01/1999,$87086.74,19.268493150684932
PWD,PWD 320 Automotive Services,B.000733,Accountant III,,01/16/2006,01/16/2006,$87155.90,12.383561643835616
PWD,PWD 510 Engineering Program Management,B.000041.1     ,Administrative Analyst,,08/16/1985,10/07/2015,$74839.18,2.654794520547945
PWD,PWD 012 Business Center,B.003213.1     ,Administrative Analyst,,06/21/1989,07/01/1992,$74999.60,25.936986301369863
PWD,PWD 510 Engineering Program Management,B.004057,Administrative Assistant,,04/01/2008,04/07/2016,$36970.70,2.1534246575342464
PWD,PWD 601 Operations Management Support,B.001299,Administrative Assistant,,10/16/2001,01/01/2012,$41655.38,6.421917808219178
PWD,PWD 510 Engineering Program Management,B.000431,Administrative Assistant,,08/14/1986,11/01/2001,$50252.80,16.594520547945205
PWD,PWD 320 Automotive Services,B.002942,Administrative Assistant,,08/01/1985,03/16/2012,$50252.80,6.2164383561643834
PWD,PWD 014 Facilities Management,B.003227.2     ,Administrative Services Manager II,,07/08/1980,07/01/2001,$101296.26,16.931506849315067
PWD,PWD 012 Business Center,B.001793.3     ,Administrative Services Manager III,,09/01/2012,09/01/2012,$92697.54,5.7534246575342465
PWD,PWD 014 Facilities Management,B.002893.2     ,Administrative Specialist I,,10/16/2013,01/22/2015,$41297.10,3.361643835616438
PWD,PWD 320 Automotive Services,B.003895,Administrative Specialist I,,09/16/2002,07/01/2013,$44421.00,4.923287671232877
PWD,PWD 510 Engineering Program Management,B.002855,Administrative Specialist I,,05/16/1997,03/01/2008,$53335.10,10.26027397260274
PWD,PWD 320 Automotive Services,B.001405.1     ,Administrative Specialist II,,05/01/2014,05/01/2014,$48084.92,4.090410958904109
PWD,PWD 015 Energy Management,B.003512.4     ,Administrative Specialist II,,07/16/2008,09/01/2012,$48403.42,5.7534246575342465
PWD,PWD 012 Business Center,B.002158,Administrative Specialist II,,10/01/2002,10/07/2016,$51139.14,1.652054794520548
PWD,PWD 650 Building Maintenance Management and Support,B.001240,Administrative Specialist II,,05/16/1979,10/01/2005,$64743.64,12.676712328767124
PWD,PWD 601 Operations Management Support,B.004232,Administrative Specialist II,,11/16/2001,07/16/2010,$67600.00,7.884931506849315
PWD,PWD 334 WM Recycling,B.001735.3     ,Administrative Technician,,05/18/2012,05/22/2016,$36885.68,2.03013698630137
PWD,PWD 320 Automotive Services,B.001343.1     ,Administrative Technician,,09/16/2013,09/16/2013,$37634.48,4.712328767123288
PWD,PWD 334 WM Recycling,B.003049.3     ,Administrative Technician,,08/16/1996,01/01/2011,$41052.18,7.421917808219178
PWD,PWD 510 Engineering Program Management,B.002521,Administrative Technician,,04/25/1995,10/16/2008,$43734.34,9.632876712328768
PWD,PWD 601 Operations Management Support,B.001634,Administrative Technician,,08/16/2004,08/01/2011,$45996.60,6.841095890410959
PWD,PWD 502 Real Estate,B.005989.1     ,Administrative Technician,,01/01/2000,03/16/2011,$47422.70,7.219178082191781
PWD,PWD 701 SWU - Project Management,B.005686.2     ,Administrative Technician,,12/01/1994,12/01/2003,$48486.36,14.512328767123288
PWD,PWD 610 Infrastructure Maintenance Support,B.000530.1     ,Administrative Technician,,07/10/1978,06/16/2011,$52790.40,6.967123287671233
PWD,PWD 502 Real Estate,B.004583,Administrative Technician,,08/01/1990,11/01/2005,$52790.40,12.591780821917808
PWD,PWD 518 Facilities Design and Construction,B.000791,Architect,,02/07/2015,02/07/2015,$81796.26,3.317808219178082
PWD,PWD 611 Street Maintenance,B.003343.1     ,Assistant Superintendent,,07/10/1987,03/02/2017,$59272.20,1.252054794520548
PWD,PWD 625 TIP - Beach Operations,B.003734.2     ,Assistant Superintendent,,05/16/2001,11/01/2012,$59281.04,5.586301369863014
PWD,PWD 332 WM Bureau of Waste Collection,B.001186.2     ,Assistant Superintendent,,11/16/1992,04/07/2015,$61556.56,3.1561643835616437
PWD,PWD 703 SWU - Operations and Maintenance,B.001641.1     ,Assistant Superintendent,,02/16/1997,02/22/2016,$62623.08,2.276712328767123
PWD,PWD 703 SWU - Operations and Maintenance,B.006883,Assistant Superintendent,,03/10/1988,12/01/2012,$63383.84,5.504109589041096
PWD,PWD 611 Street Maintenance,B.002770.1     ,Assistant Superintendent,,03/01/2002,04/01/2010,$68131.96,8.175342465753424
PWD,PWD 614 Traffic Management Operations,B.003854.1     ,Assistant Superintendent,,08/16/1987,05/16/2011,$68943.42,7.052054794520548
PWD,PWD 708 SWU -  Mosquito Control,B.000919.2     ,Assistant Superintendent,,07/01/1988,10/01/1996,$72625.28,21.682191780821917
PWD,PWD 703 SWU - Operations and Maintenance,B.005238.1     ,Assistant Superintendent,,09/03/1985,04/01/2010,$74470.50,8.175342465753424
PWD,PWD 612 Dredge Maintenance,B.004177.1     ,Assistant Superintendent,,03/26/1979,01/16/1994,$81078.40,24.39178082191781
PWD,PWD 331 WM Bureau of Waste Disposal,B.000614.2     ,Assistant Superintendent/Waste Disposal,,08/16/1995,03/01/2011,$69750.20,7.260273972602739
PWD,PWD 708 SWU -  Mosquito Control,B.002746.2     ,Biologist,,07/16/1998,06/22/2016,$54182.18,1.9452054794520548
PWD,PWD 650 Building Maintenance Management and Support,B.002295,Building Maintenance Administrator,,01/16/1995,03/01/2009,$93302.82,9.26027397260274
PWD,PWD 014 Facilities Management,B.004355.1     ,Building Maintenance Inspector I,,06/16/2013,06/16/2013,$43276.48,4.964383561643835
PWD,PWD 014 Facilities Management,B.003493.1     ,Building Maintenance Inspector I,,07/01/1998,07/01/1998,$53389.96,19.934246575342467
PWD,PWD 014 Facilities Management,B.005975.2     ,Building Maintenance Inspector I,,11/16/2007,07/07/2015,$61235.20,2.9068493150684933
PWD,PWD 014 Facilities Management,B.002939.1     ,Building Maintenance Inspector II,,08/01/2006,03/30/2017,$55152.50,1.1753424657534246
PWD,PWD 603 Technical Services and Asset Management,B.000707.3     ,Business Application Specialist I,,06/22/2016,06/22/2016,$52957.58,1.9452054794520548
PWD,PWD 513 Engineering Technical Support,B.001529,CADD Supervisor,,09/16/1976,10/01/1980,$82347.20,37.69315068493151
PWD,PWD 659 TIP Resort Building Maintenance,B.005735,Carpenter I,,08/22/2016,08/22/2016,$32245.20,1.7780821917808218
PWD,PWD 659 TIP Resort Building Maintenance,B.005736,Carpenter I,,02/02/2017,02/02/2017,$32245.20,1.3287671232876712
PWD,PWD 653 General Maintenance,B.000471,Carpenter I,,01/16/2013,08/07/2016,$33057.70,1.819178082191781
PWD,PWD 653 General Maintenance,B.003148,Carpenter I,,02/01/2004,08/07/2016,$34158.54,1.819178082191781
PWD,PWD 653 General Maintenance,B.003818,Carpenter I,,09/01/2006,09/01/2006,$37044.54,11.758904109589041
PWD,PWD 653 General Maintenance,B.003372,Carpenter I,,04/01/1990,07/01/2010,$47840.00,7.926027397260274
PWD,PWD 653 General Maintenance,B.006006,Carpenter II,,08/07/2016,08/07/2016,$39276.90,1.819178082191781
PWD,PWD 653 General Maintenance,B.006363,Carpenter II,,10/07/2015,07/07/2016,$40258.92,1.904109589041096
PWD,PWD 653 General Maintenance,B.002569,Carpenter II,,08/16/2010,10/22/2015,$41194.92,2.6136986301369864
PWD,PWD 653 General Maintenance,B.000604,Carpenter II,,01/01/2006,12/16/2010,$41949.70,7.465753424657534
PWD,PWD 653 General Maintenance,B.001115,Carpenter II,,01/01/2011,01/01/2011,$41949.70,7.421917808219178
PWD,PWD 653 General Maintenance,B.001007,Carpenter II,,03/16/2004,09/16/2009,$42202.94,8.715068493150685
PWD,PWD 653 General Maintenance,B.000406,Carpenter II,,09/16/1989,09/16/1989,$58281.60,28.72876712328767
PWD,PWD 653 General Maintenance,B.002860,Carpenter II,,12/16/1985,12/16/1985,$58281.60,32.48219178082192
PWD,PWD 653 General Maintenance,B.001726,Carpenter III,,09/16/2013,07/07/2016,$44429.32,1.904109589041096
PWD,PWD 653 General Maintenance,B.006362,Carpenter III,,04/16/2001,09/16/2012,$45569.68,5.712328767123288
PWD,PWD 653 General Maintenance,B.003924,Carpenter III,,01/01/2004,07/01/2009,$50105.12,8.926027397260274
PWD,PWD 653 General Maintenance,B.006007,Carpenter III,,08/16/2003,07/01/2009,$50105.12,8.926027397260274
PWD,PWD 655 Resort Building Maintenance,B.003179,Carpenter III,,06/01/2000,03/16/2005,$50485.76,13.221917808219178
PWD,PWD 653 General Maintenance,B.001781,Carpenter III,,01/16/1989,09/01/2002,$56668.56,15.761643835616438
PWD,PWD 653 General Maintenance,B.001669,Carpenter III,,02/01/1990,10/16/2003,$60938.02,14.638356164383561
PWD,PWD 653 General Maintenance,B.001813,Carpenter III,,08/01/1995,08/01/1995,$61669.40,22.852054794520548
PWD,PWD 653 General Maintenance,B.002778,Carpenter III,,05/16/1980,11/01/2004,$64334.40,13.591780821917808
PWD,PWD 653 General Maintenance,B.000855,Carpentry Supervisor,,07/01/2011,10/07/2015,$64978.68,2.654794520547945
PWD,PWD 510 Engineering Program Management,B.004020,City Engineer,,02/09/1983,12/01/2005,$139339.20,12.509589041095891
PWD,PWD 512 Surveys,B.001004,City Surveyor,,12/16/2013,12/16/2013,$90462.84,4.463013698630137
PWD,PWD 601 Operations Management Support,B.003149,Clerk III,,04/07/2016,04/07/2016,$28809.82,2.1534246575342464
PWD,PWD 601 Operations Management Support,B.003162,Clerk III,,06/01/2012,03/07/2016,$29151.46,2.2383561643835614
PWD,PWD 320 Automotive Services,B.000827,Clerk III,,01/01/2010,07/07/2016,$29247.40,1.904109589041096
PWD,PWD 320 Automotive Services,B.001155,Clerk III,,11/07/2014,11/07/2014,$29253.90,3.56986301369863
PWD,PWD 330 WM Program Support,B.002222.1     ,Clerk III,,01/01/2011,06/01/2013,$29439.80,5.005479452054795
PWD,PWD 330 WM Program Support,B.002862.1     ,Clerk III,,11/16/2011,11/16/2013,$29462.68,4.545205479452055
PWD,PWD 330 WM Program Support,B.002282.2     ,Clerk III,,11/16/2011,06/07/2014,$29575.52,3.989041095890411
PWD,PWD 601 Operations Management Support,B.000314,Clerk III,,01/01/2010,02/22/2016,$31584.28,2.276712328767123
PWD,PWD 330 WM Program Support,B.000435.1     ,Clerk III,,03/01/2008,07/01/2010,$31865.34,7.926027397260274
PWD,PWD 703 SWU - Operations and Maintenance,B.001324.1     ,Clerk III,,08/16/2012,08/16/2012,$32316.70,5.7972602739726025
PWD,PWD 611 Street Maintenance,B.002748,Clerk III,,10/01/2002,10/01/2007,$34388.12,10.676712328767124
PWD,PWD 330 WM Program Support,B.000241.2     ,Clerk III,,01/16/1999,07/01/2002,$35414.60,15.931506849315069
PWD,PWD 601 Operations Management Support,B.001595,Clerk III,,05/16/2001,05/16/2001,$36116.60,17.057534246575344
PWD,PWD 601 Operations Management Support,B.001393,Clerk III,,10/20/1998,03/24/2017,$36958.74,1.1917808219178083
PWD,PWD 330 WM Program Support,B.001587.1     ,Clerk III,,06/01/2000,06/01/2001,$38333.10,17.013698630136986
PWD,PWD 330 WM Program Support,B.001141.1     ,Clerk III,,11/16/2002,11/16/2003,$39351.26,14.553424657534247
PWD,PWD 703 SWU - Operations and Maintenance,B.000070.3     ,Clerk III,,07/01/1997,10/16/2013,$41246.40,4.63013698630137
PWD,PWD 332 WM Bureau of Waste Collection,B.001009.2     ,Clerk III,,11/01/1983,07/01/2002,$41246.40,15.931506849315069
PWD,PWD 330 WM Program Support,B.003973.1     ,Clerk III,,02/16/1991,12/01/1993,$41246.40,24.517808219178082
PWD,PWD 704 SWU - Inspections and Environmental Spill Response,B.007322,Construction Inspector I,,06/16/2009,07/06/2017,$35568.00,0.9068493150684932
PWD,PWD 704 SWU - Inspections and Environmental Spill Response,B.007054,Construction Inspector I,,01/19/2017,01/19/2017,$35578.40,1.367123287671233
PWD,PWD 704 SWU - Inspections and Environmental Spill Response,B.007055,Construction Inspector I,,05/11/2017,05/11/2017,$35578.40,1.0602739726027397
PWD,PWD 706 SWU - Construction and Engineering,B.007133,Construction Inspector I,,05/16/2007,01/05/2017,$37630.32,1.4054794520547946
PWD,PWD 704 SWU - Inspections and Environmental Spill Response,B.001131,Construction Inspector I,,08/16/2001,04/22/2015,$41234.96,3.115068493150685
PWD,PWD 516 Engineering and Construction Management Services,B.004234,Construction Inspector II,,10/07/2016,10/07/2016,$45522.10,1.652054794520548
PWD,PWD 604 Infrastructure Maintenance Contracts,B.002294.1     ,Construction Inspector II,,10/07/2014,06/07/2017,$45562.66,0.9863013698630136
PWD,PWD 604 Infrastructure Maintenance Contracts,B.002484,Construction Inspector II,,08/07/2014,08/07/2014,$45562.66,3.8219178082191783
PWD,PWD 704 SWU - Inspections and Environmental Spill Response,B.004448,Construction Inspector II,,08/22/2014,04/22/2015,$45562.66,3.115068493150685
PWD,PWD 701 SWU - Project Management,B.007051,Construction Inspector II,,08/22/2014,01/22/2015,$45562.66,3.361643835616438
PWD,PWD 706 SWU - Construction and Engineering,B.003841.2     ,Construction Inspector II,,09/16/2013,09/16/2013,$45771.44,4.712328767123288
PWD,PWD 614 Traffic Management Operations,B.003355,Construction Inspector II,,03/01/2011,06/22/2016,$48006.66,1.9452054794520548
PWD,PWD 706 SWU - Construction and Engineering,B.004446,Construction Inspector II,,10/01/2013,09/22/2015,$49726.82,2.695890410958904
PWD,PWD 604 Infrastructure Maintenance Contracts,B.002715.1     ,Construction Inspector II,,03/16/1988,04/16/2011,$62343.06,7.134246575342465
PWD,PWD 705 SWU - Street Sweeping,B.004439.1     ,Construction Inspector III,,01/01/2011,07/07/2016,$50125.40,1.904109589041096
PWD,PWD 704 SWU - Inspections and Environmental Spill Response,B.005891,Construction Inspector III,,01/01/2011,03/01/2013,$50808.68,5.257534246575342
PWD,PWD 701 SWU - Project Management,B.006773,Construction Inspector III,,12/01/2011,12/16/2013,$51311.26,4.463013698630137
PWD,PWD 516 Engineering and Construction Management Services,B.003254,Construction Inspector III,,12/01/2010,10/07/2014,$52731.90,3.654794520547945
PWD,PWD 516 Engineering and Construction Management Services,B.003241,Construction Inspector III,,05/22/2015,05/22/2015,$56059.90,3.032876712328767
PWD,PWD 604 Infrastructure Maintenance Contracts,B.002273,Construction Inspector III,,11/01/2007,11/01/2009,$57013.06,8.58904109589041
PWD,PWD 516 Engineering and Construction Management Services,B.003047,Construction Inspector III,,10/01/1997,07/01/2008,$59573.80,9.926027397260274
PWD,PWD 516 Engineering and Construction Management Services,B.003098,Construction Inspector III,,03/16/2012,12/16/2013,$60090.68,4.463013698630137
PWD,PWD 516 Engineering and Construction Management Services,B.006352,Construction Inspector III,,01/01/2006,01/01/2006,$64274.60,12.424657534246576
PWD,PWD 706 SWU - Construction and Engineering,B.003789.2     ,Construction Inspector III,,08/01/1988,12/01/2002,$68555.24,15.512328767123288
PWD,PWD 704 SWU - Inspections and Environmental Spill Response,B.002397,Construction Inspector III,,09/23/1981,12/01/2012,$68802.76,5.504109589041096
PWD,PWD 701 SWU - Project Management,B.001628.1     ,Construction Inspector III,,04/01/2003,04/01/2003,$69212.26,15.180821917808219
PWD,PWD 516 Engineering and Construction Management Services,B.004347,Construction Inspector III,,02/01/2003,02/01/2003,$69212.26,15.342465753424657
PWD,PWD 701 SWU - Project Management,B.007050,Construction Inspector III,,02/16/1999,06/22/2017,$71011.20,0.9452054794520548
PWD,PWD 604 Infrastructure Maintenance Contracts,B.002515,Construction Inspector Supervisor,,11/16/2010,12/07/2016,$62105.94,1.484931506849315
PWD,PWD 701 SWU - Project Management,B.002052.1     ,Construction Inspector Supervisor,,01/01/2013,11/07/2014,$67093.26,3.56986301369863
PWD,PWD 516 Engineering and Construction Management Services,B.006351,Construction Inspector Supervisor,,07/16/1998,05/22/2014,$71814.60,4.032876712328767
